kpi_id,kpi_name,module_id,module_name,date,year,month,actual_value,target_value,result_status,calculated_at
4,Problem Created in a month,4,Problem,2023-01-01,2023,1,20.0,10.0,off_target,2026-05-25 09:40:14.804323+00:00
4,Problem Created in a month,4,Problem,2023-02-01,2023,2,22.0,10.0,off_target,2026-05-25 09:40:14.908381+00:00
4,Problem Created in a month,4,Problem,2023-03-01,2023,3,29.0,10.0,off_target,2026-05-25 09:40:15.020610+00:00
4,Problem Created in a month,4,Problem,2023-04-01,2023,4,23.0,10.0,off_target,2026-05-25 09:40:15.138068+00:00
4,Problem Created in a month,4,Problem,2023-05-01,2023,5,34.0,10.0,off_target,2026-05-25 09:40:15.247849+00:00
4,Problem Created in a month,4,Problem,2023-06-01,2023,6,17.0,10.0,off_target,2026-05-25 09:40:15.355861+00:00
4,Problem Created in a month,4,Problem,2023-07-01,2023,7,22.0,10.0,off_target,2026-05-25 09:40:15.453855+00:00
4,Problem Created in a month,4,Problem,2023-08-01,2023,8,22.0,10.0,off_target,2026-05-25 09:40:15.554494+00:00
4,Problem Created in a month,4,Problem,2023-09-01,2023,9,28.0,10.0,off_target,2026-05-25 09:40:15.655301+00:00
4,Problem Created in a month,4,Problem,2023-10-01,2023,10,33.0,10.0,off_target,2026-05-25 09:40:15.757916+00:00
4,Problem Created in a month,4,Problem,2023-11-01,2023,11,24.0,10.0,off_target,2026-05-25 09:40:15.859140+00:00
4,Problem Created in a month,4,Problem,2023-12-01,2023,12,19.0,10.0,off_target,2026-05-25 09:40:15.955499+00:00
4,Problem Created in a month,4,Problem,2024-01-01,2024,1,23.0,10.0,off_target,2026-05-25 09:40:16.060230+00:00
4,Problem Created in a month,4,Problem,2024-02-01,2024,2,24.0,10.0,off_target,2026-05-25 09:40:16.162320+00:00
4,Problem Created in a month,4,Problem,2024-03-01,2024,3,21.0,10.0,off_target,2026-05-25 09:40:16.261155+00:00
4,Problem Created in a month,4,Problem,2024-04-01,2024,4,33.0,10.0,off_target,2026-05-25 09:40:16.353183+00:00
4,Problem Created in a month,4,Problem,2024-05-01,2024,5,22.0,10.0,off_target,2026-05-25 09:40:16.452098+00:00
4,Problem Created in a month,4,Problem,2024-06-01,2024,6,23.0,10.0,off_target,2026-05-25 09:40:16.542842+00:00
4,Problem Created in a month,4,Problem,2024-07-01,2024,7,26.0,10.0,off_target,2026-05-25 09:40:16.631838+00:00
4,Problem Created in a month,4,Problem,2024-08-01,2024,8,20.0,10.0,off_target,2026-05-25 09:40:16.732082+00:00
4,Problem Created in a month,4,Problem,2024-09-01,2024,9,22.0,10.0,off_target,2026-05-25 09:40:16.820553+00:00
4,Problem Created in a month,4,Problem,2024-10-01,2024,10,30.0,10.0,off_target,2026-05-25 09:40:16.909714+00:00
4,Problem Created in a month,4,Problem,2024-11-01,2024,11,15.0,10.0,off_target,2026-05-25 09:40:16.995986+00:00
4,Problem Created in a month,4,Problem,2024-12-01,2024,12,26.0,10.0,off_target,2026-05-25 09:40:17.084167+00:00
4,Problem Created in a month,4,Problem,2025-01-01,2025,1,19.0,10.0,off_target,2026-05-25 09:40:17.169409+00:00
4,Problem Created in a month,4,Problem,2025-02-01,2025,2,26.0,10.0,off_target,2026-05-25 09:40:17.261399+00:00
4,Problem Created in a month,4,Problem,2025-03-01,2025,3,20.0,10.0,off_target,2026-05-25 09:40:17.353480+00:00
4,Problem Created in a month,4,Problem,2025-04-01,2025,4,24.0,10.0,off_target,2026-05-25 09:40:17.437453+00:00
4,Problem Created in a month,4,Problem,2025-05-01,2025,5,22.0,10.0,off_target,2026-05-25 09:40:17.522446+00:00
4,Problem Created in a month,4,Problem,2025-06-01,2025,6,25.0,10.0,off_target,2026-05-25 09:40:17.604233+00:00
4,Problem Created in a month,4,Problem,2025-07-01,2025,7,13.0,10.0,off_target,2026-05-25 09:40:17.684975+00:00
4,Problem Created in a month,4,Problem,2025-08-01,2025,8,14.0,10.0,off_target,2026-05-25 09:40:17.766305+00:00
4,Problem Created in a month,4,Problem,2025-09-01,2025,9,9.0,10.0,on_target,2026-05-25 09:40:17.846511+00:00
4,Problem Created in a month,4,Problem,2025-10-01,2025,10,24.0,10.0,off_target,2026-05-25 09:40:17.927010+00:00
4,Problem Created in a month,4,Problem,2025-11-01,2025,11,32.0,10.0,off_target,2026-05-25 09:40:18.011853+00:00
4,Problem Created in a month,4,Problem,2025-12-01,2025,12,17.0,10.0,off_target,2026-05-25 09:40:18.092742+00:00
4,Problem Created in a month,4,Problem,2026-01-01,2026,1,9.0,10.0,on_target,2026-05-25 09:40:18.172673+00:00
4,Problem Created in a month,4,Problem,2026-02-01,2026,2,22.0,10.0,off_target,2026-05-25 09:40:18.255136+00:00
4,Problem Created in a month,4,Problem,2026-03-01,2026,3,25.0,10.0,off_target,2026-05-25 09:40:18.331319+00:00
4,Problem Created in a month,4,Problem,2026-04-01,2026,4,3.0,10.0,on_target,2026-05-25 09:40:18.404699+00:00
5,Request Created in a month,2,Service Request,2026-03-01,2026,3,1041.0,700.0,on_target,2026-05-25 09:40:31.788790+00:00
5,Request Created in a month,2,Service Request,2026-04-01,2026,4,1771.0,700.0,on_target,2026-05-25 09:40:31.892325+00:00
